@attribute SRC_ADD string
@attribute DES_ADD string
@attribute PKT_ID numeric
@attribute FROM_NODE numeric
@attribute TO_NODE numeric
@attribute PKT_TYPE {tcp,ack,cbr,ping}
@attribute PKT_SIZE numeric
@attribute FLAGS {-------,---A---}
@attribute FID numeric
@attribute SEQ_NUMBER numeric
@attribute NUMBER_OF_PKT numeric
@attribute NUMBER_OF_BYTE numeric
@attribute NODE_NAME_FROM {Switch1,Router,server1,router,clien-4,client-2,Switch2,client-5,clien-9,clien-2,clien-1,clien-14,clien-5,clien-11,clien-13,clien-0,switch1,client-4,clienthttp,clien-7,clien-19,client-14,clien-12,clien-8,clien-15,webserverlistin,client-18,client-1,switch2,clien-6,client-10,client-7,webcache,clien-10,client-15,clien-3,client-17,client-16,clien-17,clien-18,client-12,client-8,client-0,clien-16,client-13,client-11,client-6,client-3,client-9,client-19,http_client}
@attribute NODE_NAME_TO {Router,server1,Switch2,Switch1,clien-1,clien-5,clien-7,switch1,clien-11,clien-15,clien-13,clien-3,clien-9,clien-6,router,clien-4,clien-14,switch2,clien-8,clienthttp,webcache,clien-10,clien-12,webserverlistin,clien-0,clien-2,http_client,client-13,client-9,client-1,client-19,client-4,client-17,client-7,client-3,client-12,client-2,clien-18,client-16,clien-17,client-0,clien-16,client-18,client-5,client-11,client-14,client-8,client-6,client-10,clien-19,client-15}
@attribute PKT_IN numeric
@attribute PKT_OUT numeric
@attribute PKT_R numeric
@attribute PKT_DELAY_NODE numeric
@attribute PKT_RATE numeric
@attribute BYTE_RATE numeric
@attribute PKT_AVG_SIZE numeric
@attribute UTILIZATION numeric
@attribute PKT_DELAY numeric
@attribute PKT_SEND_TIME numeric
@attribute PKT_RESEVED_TIME numeric
@attribute FIRST_PKT_SENT numeric
@attribute LAST_PKT_RESEVED numeric
@attribute PKT_CLASS {Normal,UDP-Flood,Smurf,SIDDOS,HTTP-FLOOD}

@data
11.1,24.31,410775,11,22,cbr,1000,-------,32,1517,6250,6250000,clien-11,Switch2,37.136,37.136,37.14608,0,124.943825,124944,1000,0.059605,0.000282,37.136,37.166522,25,75.02248,Normal
24.3,3,485362,24,23,ack,55,-------,4,13736,16091,885005,server1,Router,42.858853,42.858853,42.868856,0,328.241051,18053.3,55,0.00844,0,42.858853,42.888862,1.030029,50.051929,Normal
9.2,24.51,5308,9,21,cbr,692,-------,30,209,9108,6302740,client-9,switch1,5.973714,5.974314,5.98437,0.0006,1016.496869,703416,692,0.060108,0.036757,5.973714,6.010471,1,9.960185,UDP-Flood
6,24.6,29394,23,24,tcp,1540,-------,7,917,16091,24780100,Router,server1,3.99781,3.99781,4.007933,0,328.192835,505416,1540,0.236321,0,3.977563,4.007933,1,50.029102,Normal
11,24.11,35660,11,22,tcp,1540,-------,12,1118,16103,24798600,clien-11,Switch2,4.567064,4.567064,4.577187,0,328.522879,505925,1540,0.236498,0,4.567064,4.597434,1,50.016373,Normal
24.7,7,114347,21,7,ack,55,-------,8,3558,16090,884950,Switch1,clien-7,12.00132,12.00132,12.011323,0,328.167767,18049.2,55,0.00844,0,11.981314,12.011323,1.030051,50.059851,Normal
24.1,10,305280,22,10,ack,55,-------,11,9203,16103,885665,Switch2,clien-10,29.063597,29.063597,29.0736,0,328.561918,18070.9,55,0.008446,0,29.04359,29.0736,1.030013,50.040562,Normal
15,24.15,15384,22,23,tcp,1540,-------,16,484,16092,24781700,Switch2,Router,2.670432,2.670432,2.680555,0,328.205808,505437,1540,0.236337,0,2.660309,2.690678,1,50.030211,Normal
24.9,9,268192,23,21,ack,55,-------,10,8258,16085,884675,Router,Switch1,26.207507,26.207507,26.21751,0,328.064183,18043.5,55,0.008437,0,26.197504,26.227514,1.030058,50.060098,Normal
11,24.11,322843,22,23,tcp,1540,-------,12,9654,16103,24798600,Switch2,Router,30.400017,30.400017,30.41014,0,328.522879,505925,1540,0.236498,0,30.389893,30.420263,1,50.016373,Normal
11,24.11,31146,22,23,tcp,1540,-------,12,974,16103,24798600,Switch2,Router,4.153424,4.153424,4.163547,0,328.522879,505925,1540,0.236498,0,4.143301,4.17367,1,50.016373,Normal
15,24.15,145540,15,22,tcp,1540,-------,16,4548,16092,24781700,clien-15,Switch2,14.919057,14.919057,14.92918,0,328.205808,505437,1540,0.236337,0,14.919057,14.949427,1,50.030211,Normal
10,24.1,183064,10,22,tcp,1540,-------,11,5721,16103,24798600,clien-10,Switch2,18.452062,18.452062,18.462186,0,328.561898,505985,1540,0.236498,0,18.452062,18.482432,1,50.010552,Normal
24.9,9,186205,21,9,ack,55,-------,10,5799,16085,884675,Switch1,clien-9,18.768971,18.768971,18.778974,0,328.064183,18043.5,55,0.008437,0,18.748965,18.778974,1.030058,50.060098,Normal
24.1,10,413494,24,23,ack,55,-------,11,11931,16103,885665,server1,Router,37.344461,37.344461,37.354464,0,328.561918,18070.9,55,0.008446,0,37.344461,37.37447,1.030013,50.040562,Normal
7,24.7,207020,23,24,tcp,1540,-------,8,6457,16090,24778600,Router,server1,20.725974,20.725974,20.736097,0,328.167486,505378,1540,0.236307,0,20.705728,20.736097,1,50.029842,Normal
3,24.3,160293,3,21,tcp,1540,-------,4,5003,16091,24780100,clien-3,Switch1,16.308518,16.308518,16.318641,0,328.240918,505490,1540,0.236321,0,16.308518,16.338888,1,50.02192,Normal
9,24.9,544811,21,23,tcp,1540,-------,10,15234,16085,24770900,Switch1,Router,47.426704,47.427258,47.437381,0.000554,328.063862,505218,1540,0.236234,0.001847,47.416581,47.448797,1,50.030088,Normal
12,24.12,186977,12,22,tcp,1540,-------,13,5833,16103,24798600,clien-12,Switch2,18.81865,18.81865,18.828773,0,328.491489,505876,1540,0.236498,0,18.81865,18.849019,1,50.021057,Normal
24.7,7,88062,24,23,ack,55,-------,8,2736,16090,884950,server1,Router,9.505274,9.505274,9.515277,0,328.167767,18049.2,55,0.00844,0,9.505274,9.535283,1.030051,50.059851,Normal
13,24.13,456185,13,22,tcp,1540,-------,14,13011,16103,24798600,clien-13,Switch2,40.619248,40.619248,40.629371,0,328.460131,505828,1540,0.236498,0.000177,40.619248,40.649794,1,50.025737,Normal
11.2,24.53,70190,23,24,cbr,1500,-------,32,2692,9108,13662000,router,server1,66.55912,66.56212,66.57224,0.003,1016.449678,1524670,1500,0.130291,0.03624,66.536,66.57224,1,9.960601,UDP-Flood
24.1,1,109681,24,23,ack,55,-------,2,3417,16091,885005,server1,Router,11.540672,11.540672,11.550675,0,328.297902,18056.4,55,0.00844,0,11.540672,11.570682,1.030016,50.043427,Normal
2,24.2,1058,2,21,tcp,1540,-------,3,37,16091,24780100,clien-2,Switch1,1.306218,1.306218,1.316341,0,328.26404,505526,1540,0.236321,0.00271,1.306218,1.339298,1,50.018467,Normal
24,0,505894,24,23,ack,55,-------,1,14254,16091,885005,server1,Router,44.432413,44.432413,44.442416,0,328.316229,18057.4,55,0.00844,0,44.432413,44.462422,1.03001,50.040685,Normal
15,24.15,173623,15,22,tcp,1540,-------,16,5421,16092,24781700,clien-15,Switch2,17.561977,17.561977,17.5721,0,328.205808,505437,1540,0.236337,0,17.561977,17.592346,1,50.030211,Normal
1,24.1,401510,21,23,tcp,1540,-------,2,11636,16091,24780100,Switch1,Router,36.435437,36.435867,36.44599,0.00043,328.297855,505578,1540,0.236321,0.0016,36.425314,36.457283,1,50.013418,Normal
10,24.1,186230,23,24,tcp,1540,-------,11,5812,16103,24798600,Router,server1,18.771885,18.771885,18.782008,0,328.561898,505985,1540,0.236498,0,18.751639,18.782008,1,50.010552,Normal
7.1,24.27,341526,21,23,cbr,1000,-------,28,853,6250,6250000,Switch1,Router,31.83408,31.83464,31.84472,0.00056,124.941627,124942,1000,0.059605,0.001166,31.824,31.855406,25,75.02336,Normal
4.2,24.46,28490,23,24,cbr,192,-------,25,1204,10050,1929600,router,server1,27.557758,27.557863,27.567878,0.000105,1118.27935,214710,192,0.018402,0.030735,27.537143,27.567878,1,9.987021,UDP-Flood
24.6,6,366390,24,23,ack,55,-------,7,10732,16091,885005,server1,Router,33.732711,33.732711,33.742714,0,328.19309,18050.6,55,0.00844,0,33.732711,33.762721,1.030048,50.059112,Normal
3,24.3,258731,23,24,tcp,1540,-------,4,8033,16091,24780100,Router,server1,25.491069,25.491069,25.501192,0,328.240918,505490,1540,0.236321,0,25.470822,25.501192,1,50.02192,Normal
5,24.5,53292,5,21,tcp,1540,-------,6,1663,16091,24780100,clien-5,Switch1,6.22687,6.22687,6.236994,0,328.204637,505434,1540,0.236321,0,6.22687,6.25724,1,50.027339,Normal
6,24.6,333866,6,21,tcp,1540,-------,7,9924,16091,24780100,clien-6,Switch1,31.23523,31.23523,31.245354,0,328.192835,505416,1540,0.236321,0,31.23523,31.2656,1,50.029102,Normal
17.2,24.59,39117,17,22,cbr,1500,-------,38,1495,9108,13662000,client-17,switch2,37.425143,37.425263,37.435383,0.00012,1016.424609,1524640,1500,0.130291,0.03288,37.425143,37.458023,1,9.960822,UDP-Flood
24.1,1,557550,23,21,ack,55,-------,2,15552,16091,885005,Router,Switch1,48.403466,48.403466,48.413469,0,328.297902,18056.4,55,0.00844,0,48.393463,48.423472,1.030016,50.043427,Normal
6,24.6,58270,23,24,tcp,1540,-------,7,1822,16091,24780100,Router,server1,6.716106,6.716106,6.726229,0,328.192835,505416,1540,0.236321,0,6.695859,6.726229,1,50.029102,Normal
4,24.4,166539,23,24,tcp,1540,-------,5,5196,16091,24780100,Router,server1,16.913538,16.913538,16.923661,0,328.217832,505455,1540,0.236321,0,16.893291,16.923661,1,50.025368,Normal
26,25.1,55070,26,25,ack,576,-------,1,2957113,5628,3241730,webserverlistin,webcache,52.325008,52.439472,52.478688,0.114464,658.090443,379060,576,0.030916,0.15368,52.325008,52.478688,1.447776,9.999792,Normal
4.1,24.24,582942,23,24,cbr,1000,-------,25,3338,6250,6250000,Router,server1,51.72448,51.7248,51.73488,0.00032,124.942826,124943,1000,0.059605,0.00064,51.704,51.73488,25,75.02288,Normal
16.2,24.58,27644,22,23,cbr,692,-------,37,1061,9108,6302740,switch2,router,26.756941,26.760172,26.770227,0.003231,1016.430848,703371,692,0.060108,0.037338,26.746286,26.783624,1,9.960767,UDP-Flood
24.14,14,289611,24,23,ack,55,-------,15,8806,16103,885665,server1,Router,27.84125,27.84125,27.851253,0,328.432001,18063.8,55,0.008446,0,27.84125,27.871259,1.030038,50.059974,Normal
10,24.1,52922,23,24,tcp,1540,-------,11,1655,16103,24798600,Router,server1,6.213606,6.213606,6.22373,0,328.561898,505985,1540,0.236498,0,6.19336,6.22373,1,50.010552,Normal
24.12,12,285236,24,23,ack,55,-------,13,8692,16103,885665,server1,Router,27.504962,27.504962,27.514965,0,328.491596,18067,55,0.008446,0,27.504962,27.534971,1.030026,50.051067,Normal
18,24.2,2136,23,24,tcp,3668,-------,0,-1,210,770280,router,server1,3.072428,3.119613,3.134856,0.047185,22.988868,84323.168313,3668,0.007346,0.134856,3,3.134856,0,9.134856,HTTP-FLOOD
15.2,24.57,26611,22,23,cbr,1192,-------,36,969,8655,10316800,switch2,router,25.79729,25.798945,25.80904,0.001655,962.684973,1147520,1192,0.098389,0.033597,25.786714,25.820311,1,9.99048,UDP-Flood
24.14,14,295667,22,14,ack,55,-------,15,8954,16103,885665,Switch2,clien-14,28.325904,28.325904,28.335907,0,328.432001,18063.8,55,0.008446,0,28.305898,28.335907,1.030038,50.059974,Normal
13,24.13,27407,22,23,tcp,1540,-------,14,859,16103,24798600,Switch2,Router,3.798664,3.798664,3.808787,0,328.460131,505828,1540,0.236498,0,3.788541,3.81891,1,50.025737,Normal
24.14,14,82871,23,22,ack,55,-------,15,2574,16103,885665,Router,Switch2,9.023496,9.023496,9.033499,0,328.432001,18063.8,55,0.008446,0,9.013493,9.043502,1.030038,50.059974,Normal
11,24.11,5048,11,22,tcp,1540,-------,12,170,16103,24798600,clien-11,Switch2,1.68636,1.68636,1.696483,0,328.522879,505925,1540,0.236498,0.00012,1.68636,1.71685,1,50.016373,Normal
24.15,14,57943,24,23,ping,64,-------,0,-1,210,13440,server1,router,55.092914,55.092914,55.102919,0,23.255775,1488.37,64,0.000128,0.030015,55.092914,55.122929,0.092914,9.122929,Normal
8,24.8,204471,23,24,tcp,1540,-------,9,6377,16088,24775500,Router,server1,20.487002,20.487002,20.497125,0,328.11323,505294,1540,0.236278,0,20.466755,20.497125,1,50.031854,Normal
8.2,24.5,24026,21,23,cbr,1500,-------,29,921,9108,13662000,switch1,router,23.392194,23.393994,23.404114,0.0018,1016.516723,1524780,1500,0.130291,0.03468,23.381714,23.416394,1,9.96001,UDP-Flood
2,24.2,242405,2,21,tcp,1540,-------,3,7564,16091,24780100,clien-2,Switch1,24.037379,24.037379,24.047502,0,328.26404,505526,1540,0.236321,0,24.037379,24.067749,1,50.018467,Normal
2,24.2,79521,21,23,tcp,1540,-------,3,2484,16091,24780100,Switch1,Router,8.710693,8.710693,8.720816,0,328.26404,505526,1540,0.236321,0,8.70057,8.730939,1,50.018467,Normal
13,24.13,564075,13,22,tcp,1540,-------,14,15731,16103,24798600,clien-13,Switch2,48.894906,48.894906,48.905029,0,328.460131,505828,1540,0.236498,0,48.894906,48.925275,1,50.025737,Normal
24,0,244287,21,0,ack,55,-------,1,7612,16091,885005,Switch1,clien-0,24.235875,24.235875,24.245878,0,328.316229,18057.4,55,0.00844,0,24.215869,24.245878,1.03001,50.040685,Normal
24.7,7,443039,23,21,ack,55,-------,8,12665,16090,884950,Router,Switch1,39.620458,39.620458,39.630461,0,328.167767,18049.2,55,0.00844,0,39.610455,39.640464,1.030051,50.059851,Normal
14,24.14,132671,14,22,tcp,1540,-------,15,4147,16103,24798600,clien-14,Switch2,13.70921,13.70921,13.719333,0,328.431807,505785,1540,0.236498,0,13.70921,13.739579,1,50.029965,Normal
3,24.3,206288,21,23,tcp,1540,-------,4,6439,16091,24780100,Switch1,Router,20.644584,20.644584,20.654707,0,328.240918,505490,1540,0.236321,0,20.634461,20.66483,1,50.02192,Normal
16.1,24.36,533527,23,24,cbr,1000,-------,37,2694,6250,6250000,Router,server1,46.572639,46.573162,46.583242,0.000523,124.941827,124942,1000,0.059605,0.001002,46.552,46.583242,25,75.02328,Normal
24.1,10,526993,24,23,ack,55,-------,11,14793,16103,885665,server1,Router,46.050462,46.050462,46.060466,0,328.561918,18070.9,55,0.008446,0,46.050462,46.080472,1.030013,50.040562,Normal
5,24.5,497389,21,23,tcp,1540,-------,6,14045,16091,24780100,Switch1,Router,43.791994,43.791994,43.802117,0,328.204637,505434,1540,0.236321,0,43.78187,43.81224,1,50.027339,Normal
15.2,24.57,14862,23,24,cbr,1500,-------,36,543,8655,12982500,router,server1,14.892206,14.893356,14.903476,0.00115,962.684973,1444030,1500,0.123811,0.03319,14.870286,14.903476,1,9.99048,UDP-Flood
9,24.9,165999,21,23,tcp,1540,-------,10,5173,16085,24770900,Switch1,Router,16.855728,16.855728,16.865851,0,328.063862,505218,1540,0.236234,0,16.845605,16.875974,1,50.030088,Normal
10,24.1,119770,23,24,tcp,1540,-------,11,3746,16103,24798600,Router,server1,12.51177,12.51177,12.521893,0,328.561898,505985,1540,0.236498,0,12.491523,12.521893,1,50.010552,Normal
15.1,24.35,465420,15,22,cbr,1000,-------,36,2041,6250,6250000,clien-15,Switch2,41.328,41.328122,41.338202,0.000122,124.942227,124942,1000,0.059605,0.001728,41.328,41.359968,25,75.02312,Normal
9.1,24.29,452067,23,24,cbr,1000,-------,30,1913,6250,6250000,Router,server1,40.32488,40.325659,40.335739,0.000779,124.940828,124941,1000,0.059605,0.001499,40.304,40.335739,25,75.02368,Normal
12.1,24.32,627107,22,23,cbr,1000,-------,33,5531,6250,6250000,Switch2,Router,69.25808,69.25824,69.26832,0.00016,124.943426,124943,1000,0.059605,0.0004,69.248,69.27864,25,75.02264,Normal
8.1,24.28,628132,23,24,cbr,1000,-------,29,5582,6250,6250000,Router,server1,69.6768,69.67744,69.68752,0.00064,124.941228,124941,1000,0.059605,0.00128,69.656,69.68752,25,75.02352,Normal
24.1,10,272448,22,10,ack,55,-------,11,8378,16103,885665,Switch2,clien-10,26.544405,26.544405,26.554408,0,328.561918,18070.9,55,0.008446,0,26.524398,26.554408,1.030013,50.040562,Normal
24.12,12,456998,22,12,ack,55,-------,13,13026,16103,885665,Switch2,clien-12,40.701712,40.701712,40.711715,0,328.491596,18067,55,0.008446,0,40.681706,40.711715,1.030026,50.051067,Normal
13.2,24.55,76476,13,22,cbr,1500,-------,34,2934,9108,13662000,client-13,switch2,72.533714,72.533714,72.543834,0,1016.443439,1524670,1500,0.130291,0.03072,72.533714,72.564434,1,9.960656,UDP-Flood
10,24.1,70876,22,23,tcp,1540,-------,11,2221,16103,24798600,Switch2,Router,7.895588,7.895588,7.905711,0,328.561898,505985,1540,0.236498,0,7.885465,7.915834,1,50.010552,Normal
24.1,10,61553,23,22,ack,55,-------,11,1911,16103,885665,Router,Switch2,7.017677,7.017677,7.02768,0,328.561918,18070.9,55,0.008446,0,7.007674,7.037683,1.030013,50.040562,Normal
3,24.3,21840,21,23,tcp,1540,-------,4,686,16091,24780100,Switch1,Router,3.276811,3.276811,3.286934,0,328.240918,505490,1540,0.236321,0,3.266688,3.297058,1,50.02192,Normal
24,0,390466,23,21,ack,55,-------,1,11346,16091,885005,Router,Switch1,35.587185,35.587185,35.597188,0,328.316229,18057.4,55,0.00844,0,35.577182,35.607191,1.03001,50.040685,Normal
18.1,24.38,454582,18,22,cbr,1000,-------,39,1937,6250,6250000,clien-18,Switch2,40.496,40.496,40.50608,0,124.941028,124941,1000,0.059605,0.001394,40.496,40.527634,25,75.0236,Normal
24.5,5,160006,24,23,ack,55,-------,6,4983,16091,885005,server1,Router,16.28048,16.28048,16.290483,0,328.204851,18051.3,55,0.00844,0,16.28048,16.310489,1.030042,50.057349,Normal
18.1,24.38,482625,23,24,cbr,1000,-------,39,2206,6250,6250000,Router,server1,42.6688,42.669507,42.679587,0.000707,124.941028,124941,1000,0.059605,0.001347,42.648,42.679587,25,75.0236,Normal
24.11,11,571147,24,23,ack,55,-------,12,15904,16103,885665,server1,Router,49.436632,49.436632,49.446635,0,328.522947,18068.8,55,0.008446,0,49.436632,49.466642,1.030019,50.046382,Normal
24.14,14,349673,23,22,ack,55,-------,15,10321,16103,885665,Router,Switch2,32.45854,32.45854,32.468543,0,328.432001,18063.8,55,0.008446,0,32.448537,32.478546,1.030038,50.059974,Normal
24.9,9,115848,24,23,ack,55,-------,10,3608,16085,884675,server1,Router,12.11957,12.11957,12.129573,0,328.064183,18043.5,55,0.008437,0,12.11957,12.149579,1.030058,50.060098,Normal
17.2,24.59,55278,17,22,cbr,1500,-------,38,2112,9108,13662000,client-17,switch2,52.492571,52.492571,52.502691,0,1016.424609,1524640,1500,0.130291,0.03144,52.492571,52.524011,1,9.960822,UDP-Flood
11.1,24.31,545412,22,23,cbr,1000,-------,32,2808,6250,6250000,Switch2,Router,47.47408,47.47416,47.48424,0.00008,124.943825,124944,1000,0.059605,0.000216,47.464,47.494456,25,75.02248,Normal
18.1,24.38,583841,22,23,cbr,1000,-------,39,3382,6250,6250000,Switch2,Router,52.06608,52.06672,52.0768,0.00064,124.941028,124941,1000,0.059605,0.00136,52.056,52.0876,25,75.0236,Normal
0,24,45862,21,23,tcp,1540,-------,1,1434,16091,24780100,Switch1,Router,5.538942,5.538942,5.549066,0,328.316229,505606,1540,0.236321,0,5.528819,5.559189,1,50.010675,Normal
11.1,24.31,292821,11,22,cbr,1000,-------,32,386,6250,6250000,clien-11,Switch2,28.088,28.088,28.09808,0,124.943825,124944,1000,0.059605,0.000234,28.088,28.118474,25,75.02248,Normal
24.12,12,174005,23,22,ack,55,-------,13,5430,16103,885665,Router,Switch2,17.610035,17.610035,17.620038,0,328.491596,18067,55,0.008446,0,17.600032,17.630042,1.030026,50.051067,Normal
5.1,24.25,580216,5,21,cbr,1000,-------,26,3202,6250,6250000,clien-5,Switch1,50.616,50.616,50.62608,0,124.942427,124942,1000,0.059605,0.0008,50.616,50.64704,25,75.02304,Normal
11.1,24.31,602274,22,23,cbr,1000,-------,32,4297,6250,6250000,Switch2,Router,59.38608,59.38616,59.39624,0.00008,124.943825,124944,1000,0.059605,0.00024,59.376,59.40648,25,75.02248,Normal
3,24.3,480680,3,21,tcp,1540,-------,4,13627,16091,24780100,clien-3,Switch1,42.499125,42.499125,42.509248,0,328.240918,505490,1540,0.236321,0.000123,42.499125,42.529618,1,50.02192,Normal
0,24,559154,23,24,tcp,1540,-------,1,15605,16091,24780100,Router,server1,48.538227,48.538227,48.54835,0,328.316229,505606,1540,0.236321,0,48.517981,48.54835,1,50.010675,Normal
24.1,1,186258,21,1,ack,55,-------,2,5809,16091,885005,Switch1,clien-1,18.773446,18.773446,18.783449,0,328.297902,18056.4,55,0.00844,0,18.75344,18.783449,1.030016,50.043427,Normal
24.1,10,438868,24,23,ack,55,-------,11,12573,16103,885665,server1,Router,39.290703,39.290703,39.300706,0,328.561918,18070.9,55,0.008446,0,39.290703,39.320712,1.030013,50.040562,Normal
5,24.5,416414,21,23,tcp,1540,-------,6,12007,16091,24780100,Switch1,Router,37.578786,37.579462,37.589586,0.000676,328.204637,505434,1540,0.236321,0.001599,37.568662,37.600632,1,50.027339,Normal
24.4,4,313925,24,23,ack,55,-------,5,9413,16091,885005,server1,Router,29.705436,29.705436,29.715439,0,328.218006,18052,55,0.00844,0,29.705436,29.735445,1.030035,50.055377,Normal
24.6,6,530420,24,23,ack,55,-------,7,14868,16091,885005,server1,Router,46.313899,46.313899,46.323902,0,328.19309,18050.6,55,0.00844,0,46.313899,46.343909,1.030048,50.059112,Normal
24.2,2,102016,21,2,ack,55,-------,3,3173,16091,885005,Switch1,clien-2,10.838346,10.838346,10.848349,0,328.26412,18054.5,55,0.00844,0,10.818339,10.848349,1.030022,50.048477,Normal
13,24.13,466530,23,24,tcp,1540,-------,14,13277,16103,24798600,Router,server1,41.43443,41.43443,41.444554,0,328.460131,505828,1540,0.236498,0,41.414184,41.444554,1,50.025737,Normal
24.4,4,149547,24,23,ack,55,-------,5,4658,16091,885005,server1,Router,15.293915,15.293915,15.303918,0,328.218006,18052,55,0.00844,0,15.293915,15.323925,1.030035,50.055377,Normal
24.6,6,390255,21,6,ack,55,-------,7,11336,16091,885005,Switch1,clien-6,35.581984,35.581984,35.591987,0,328.19309,18050.6,55,0.00844,0,35.561978,35.591987,1.030048,50.059112,Normal
24.2,2,448779,24,23,ack,55,-------,3,12814,16091,885005,server1,Router,40.05095,40.05095,40.060954,0,328.26412,18054.5,55,0.00844,0,40.05095,40.08096,1.030022,50.048477,Normal
5,24.5,352461,5,21,tcp,1540,-------,6,10397,16091,24780100,clien-5,Switch1,32.663132,32.663132,32.673255,0,328.204637,505434,1540,0.236321,0,32.663132,32.693502,1,50.027339,Normal
1,24.1,25398,1,21,tcp,1540,-------,2,799,16091,24780100,clien-1,Switch1,3.60112,3.60112,3.611243,0,328.297855,505578,1540,0.236321,0,3.60112,3.63149,1,50.013418,Normal
24.8,8,55417,23,21,ack,55,-------,9,1714,16088,884840,Router,Switch1,6.437662,6.437662,6.447666,0,328.113525,18046.2,55,0.008438,0,6.427659,6.457669,1.030054,50.061864,Normal
24.13,13,330548,23,22,ack,55,-------,14,9837,16103,885665,Router,Switch2,30.991129,30.991129,31.001132,0,328.460278,18065.3,55,0.008446,0,30.981126,31.011135,1.030032,50.055747,Normal
16.1,24.36,435493,23,24,cbr,1000,-------,37,1754,6250,6250000,Router,server1,39.052628,39.053151,39.063231,0.000523,124.941827,124942,1000,0.059605,0.000991,39.032,39.063231,25,75.02328,Normal
25,20,58532,25,23,tcp,576,-------,0,102377,7110,4092144,webcache,router,55.65912,55.683679,55.722895,0.024559,95.145988,54761.052361,575.547679,0.039026,0.113037,55.65912,55.772157,1.27255,75.999821,Normal
2,24.2,76079,23,24,tcp,1540,-------,3,2377,16091,24780100,Router,server1,8.394034,8.394034,8.404157,0,328.26404,505526,1540,0.236321,0,8.373787,8.404157,1,50.018467,Normal
24.5,5,452527,24,23,ack,55,-------,6,12904,16091,885005,server1,Router,40.33824,40.33824,40.348243,0,328.204851,18051.3,55,0.00844,0,40.33824,40.36825,1.030042,50.057349,Normal
8,24.8,162766,21,23,tcp,1540,-------,9,5072,16088,24775500,Switch1,Router,16.551245,16.551245,16.561368,0,328.11323,505294,1540,0.236278,0,16.541122,16.571491,1,50.031854,Normal
24.2,2,234789,23,21,ack,55,-------,3,7319,16091,885005,Router,Switch1,23.328438,23.328438,23.338442,0,328.26412,18054.5,55,0.00844,0,23.318435,23.348445,1.030022,50.048477,Normal
15,24.15,427848,15,22,tcp,1540,-------,16,12296,16092,24781700,clien-15,Switch2,38.447357,38.447357,38.457481,0,328.205808,505437,1540,0.236337,0,38.447357,38.477727,1,50.030211,Normal
18.1,24.38,620336,23,24,cbr,1000,-------,39,5195,6250,6250000,Router,server1,66.5808,66.58152,66.5916,0.00072,124.941028,124941,1000,0.059605,0.00136,66.56,66.5916,25,75.0236,Normal
10,24.1,363080,22,23,tcp,1540,-------,11,10672,16103,24798600,Switch2,Router,33.489283,33.489283,33.499406,0,328.561898,505985,1540,0.236498,0,33.47916,33.50953,1,50.010552,Normal
3.1,24.23,578777,23,24,cbr,1000,-------,24,3131,6250,6250000,Router,server1,50.0684,50.06864,50.07872,0.00024,124.943226,124943,1000,0.059605,0.00048,50.048,50.07872,25,75.02272,Normal
13,24.13,6241,22,23,tcp,1540,-------,14,200,16103,24798600,Switch2,Router,1.806027,1.806027,1.81615,0,328.460131,505828,1540,0.236498,0,1.795904,1.826274,1,50.025737,Normal
8,24.8,314583,21,23,tcp,1540,-------,9,9439,16088,24775500,Switch1,Router,29.766363,29.766363,29.776486,0,328.11323,505294,1540,0.236278,0.000265,29.75624,29.786874,1,50.031854,Normal
24.1,10,492879,23,22,ack,55,-------,11,13939,16103,885665,Router,Switch2,43.445026,43.445026,43.455029,0,328.561918,18070.9,55,0.008446,0,43.435022,43.465032,1.030013,50.040562,Normal
